RecordID,ReportedModel,ModelVariantName,DateSet,SpeedKph,Sponsor,Description
18392,Challenger 350,,2019-09-27,,III (Jet),"Speed: 721.28 kmh, 448.18 mph, 389.46 kts "
18393,Challenger 350,,2019-09-27,,III (Jet),"Speed: 750.708 kmh, 466.47 mph, 405.35 kts "
18394,Challenger 350,,2019-09-27,,III (Jet),"Speed: 734.087 kmh, 456.14 mph, 396.38 kts "
18395,Challenger 350,,2019-09-27,,III (Jet),"Speed: 526.025 kmh, 326.86 mph, 284.03 kts "
18396,Challenger 350,,2019-09-28,,III (Jet),"Speed: 458.78 kmh, 285.07 mph, 247.72 kts "
18397,Challenger 350,,2019-09-28,,III (Jet),"Speed: 718.45 kmh, 446.42 mph, 387.93 kts "
18398,Challenger 350,,2019-09-28,,III (Jet),"Speed: 744.309 kmh, 462.49 mph, 401.89 kts "
18399,Challenger 350,,2019-09-28,,III (Jet),"Speed: 642.19 kmh, 399.04 mph, 346.75 kts "
18400,Challenger 350,,2019-09-28,,III (Jet),"Speed: 720.64 kmh, 447.78 mph, 389.11 kts "
18401,Challenger 350,,2019-09-28,,III (Jet),"Speed: 600.48 kmh, 373.12 mph, 324.23 kts "
18402,Hadron Cabrio,,2019-08-03,,,"Alt: 6377m, 20921.9ft "
18403,LS4,LS-4,2019-06-30,,,"Distance: 1288.13 km, 800.41 mi, 695.53 nm "
18404,Phenom 300,,2019-08-08,,III (Jet),"Speed: 546.63 kmh, 339.66 mph, 295.16 kts "
18407,,,2019-08-02,,,"Distance: 345.9 km, 214.93 mi, 186.77 nm "
18408,LM6,M6,2019-02-15,,,"Alt: 5854m, 19206ft "
18409,Niviuk,,2018-07-27,,,"Distance: 221.0 km, 137.32 mi, 119.33 nm "
18410,Zeno,,2019-06-24,,,"Distance: 269.13 km, 167.23 mi, 145.32 nm "
18411,Bonanza F33A,,2019-07-31,,I (Internal Combustion),"Speed: 287.29 kmh, 178.51 mph, 155.12 kts "
18412,Bonanza F33A,,2019-07-31,,I (Internal Combustion),"Speed: 303.08 kmh, 188.33 mph, 163.65 kts "
18413,Bonanza F33A,,2019-07-31,,I (Internal Combustion),"Speed: 287.29 kmh, 178.51 mph, 155.12 kts "
18414,G650ER,G650,2019-07-11,860.73,III (Jet),"Speed: 860.73 kmh, 534.83 mph, 464.76 kts "
18415,EB29,EB29,2019-08-02,156.576,,"Speed: 156.576 kmh, 97.29 mph, 84.54 kts "
18416,G650ER,G650,2019-10-10,,III (Jet),"Speed: 1010.61 kmh, 627.96 mph, 545.69 kts "
18417,G650ER,G650,2019-10-11,,III (Jet),"Speed: 912.45 kmh, 566.97 mph, 492.68 kts "
18418,G650ER,G650,2019-10-11,,III (Jet),"Speed: 612.84 kmh, 380.8 mph, 330.91 kts "
18419,G650ER,G650,2019-10-18,,III (Jet),"Speed: 870.64 kmh, 540.99 mph, 470.11 kts "
18420,G550,G50,2019-10-25,,III (Jet),"Speed: 894.304 kmh, 555.69 mph, 482.89 kts "
18421,,,2019-09-17,,,"Distance: 800 km, 497.1 mi, 431.97 nm "
18422,G280,280,2019-10-18,,III (Jet),"Speed: 740.268 kmh, 459.98 mph, 399.71 kts "
18423,GVII-G600,GVII-G600,2019-10-29,,III (Jet),"Speed: 928.33 kmh, 576.84 mph, 501.26 kts "
18424,GVII-G600,GVII-G600,2019-11-03,,III (Jet),"Speed: 797.726 kmh, 495.68 mph, 430.74 kts "
18425,A-40,A-340,2019-10-17,,,"Distance: 230 km, 142.92 mi, 124.19 nm "
18426,A-40,A-340,2019-10-20,,I (Internal Combustion),Other: 33.92 km/kg
18427,EnZo 3,,2019-10-09,,,"Distance: 464.4 km, 288.56 mi, 250.76 nm "
18428,EnZo 3,,2019-10-09,,,"Distance: 462.0 km, 287.07 mi, 249.46 nm "
18429,EnZo 3,,2019-10-09,,,"Distance: 451.5 km, 280.55 mi, 243.79 nm "
18430,Challenger 300,,2019-12-04,,III (Jet),"Speed: 911.348 kmh, 566.29 mph, 492.09 kts "
18431,GVII-G600,GVII-G600,2019-11-28,,III (Jet),"Speed: 906.467 kmh, 563.25 mph, 489.45 kts "
18432,GVII-G600,GVII-G600,2019-12-02,,III (Jet),"Speed: 789.134 kmh, 490.35 mph, 426.1 kts "
18433,510 Citation Mustang,,2019-12-27,,III (Jet),"Speed: 467.19 kmh, 290.3 mph, 252.26 kts "
18434,G650ER,G650,2019-07-09,,III (Jet),"Speed: 894.58 kmh, 555.87 mph, 483.03 kts "
18435,G650ER,G650,2019-07-10,,III (Jet),"Speed: 879.0 kmh, 546.19 mph, 474.62 kts "
18436,G650ER,G650,2019-07-10,,III (Jet),"Speed: 942.58 kmh, 585.69 mph, 508.95 kts "
18437,G650ER,G650,2019-07-10,,III (Jet),"Speed: 872.94 kmh, 542.42 mph, 471.35 kts "
18438,G650ER,G650,2019-07-10,,III (Jet),"Speed: 851.15 kmh, 528.88 mph, 459.58 kts "
18439,G650ER,G650,2019-07-10,,III (Jet),"Speed: 923.97 kmh, 574.13 mph, 498.9 kts "
18440,G650ER,G650,2019-07-10,,III (Jet),"Speed: 862.84 kmh, 536.14 mph, 465.9 kts "
18441,G650ER,G650,2019-07-10,,III (Jet),"Speed: 890.25 kmh, 553.18 mph, 480.7 kts "
18442,G650ER,G650,2019-07-11,,III (Jet),"Speed: 785.29 kmh, 487.96 mph, 424.02 kts "
18443,G650ER,G650,2019-07-11,,III (Jet),"Speed: 885.90 kmh, 550.47 mph, 478.35 kts "
18444,G650ER,G650,2019-07-11,,III (Jet),"Speed: 847.96 kmh, 526.9 mph, 457.86 kts "
18445,G650ER,G650,2019-07-11,,III (Jet),"Speed: 900.41 kmh, 559.49 mph, 486.18 kts "
18446,IV,IV,2019-12-16,222.164,I (Internal Combustion),"Speed: 222.164 kmh, 138.05 mph, 119.96 kts "
18447,M16,M16,2019-09-22,10.23,I (Piston),"Speed: 10.23 kmh, 6.36 mph, 5.52 kts "
18448,M16,M16,2019-09-06,,I (Piston),"Speed: 140.26 kmh, 87.15 mph, 75.73 kts "
18449,M16,M16,2019-09-06,,I (Piston),"Speed: 151.14 kmh, 93.91 mph, 81.61 kts "
18450,G650ER,G650,2020-01-03,,III (Jet),"Speed: 977.03 kmh, 607.1 mph, 527.55 kts "
18451,GVII-G600,GVII-G600,2020-01-12,,III (Jet),"Speed: 764.74 kmh, 475.19 mph, 412.93 kts "
18452,Bonanza F33A,,2019-10-30,,I (Internal Combustion),"Speed: 285.16 kmh, 177.19 mph, 153.97 kts "
18453,A330,330,2019-11-10,,,"Speed: 794.09 kmh, 493.42 mph, 428.77 kts "
18454,IV,IV,2019-10-24,,I (Internal Combustion),"Speed: 355.11 kmh, 220.66 mph, 191.74 kts "
18455,IV,IV,2019-10-25,,I (Internal Combustion),"Speed: 569.89 kmh, 354.11 mph, 307.72 kts "
18456,IV,IV,2019-10-25,,I (Internal Combustion),"Speed: 595.41 kmh, 369.97 mph, 321.5 kts "
18457,IV,IV,2019-10-25,,I (Internal Combustion),"Speed: 578.16 kmh, 359.25 mph, 312.18 kts "
18458,777-300ER,777-300ER,2019-12-27,,,"Speed: 900.14 kmh, 559.32 mph, 486.04 kts "
18459,NuviX Skypper,,2019-09-14,,,"Distance: 783.9 km, 487.09 mi, 423.27 nm "
18460,Skylane,,2019-11-01,,,Time to Climb: 4m 57s 
18461,Siren,,2019-12-15,283.62,,"Speed: 283.62 kmh, 176.23 mph, 153.14 kts "
18462,Risen,,2019-12-15,330.45,,"Speed: 330.45 kmh, 205.33 mph, 178.43 kts "
18463,Boomerang 11,,2019-10-09,,,"Distance: 505.6 km, 314.17 mi, 273 nm "
18464,Laminar 14,,2019-10-10,,,"Distance: 630.9 km, 392.02 mi, 340.66 nm "
18465,Laminar 14,,2019-10-10,,,"Distance: 615.4 km, 382.39 mi, 332.29 nm "
18466,GVII-G500,GVII-G500,2020-01-25,,III (Jet),"Speed: 837.76 kmh, 520.56 mph, 452.35 kts "
18467,GVII-G500,GVII-G500,2020-01-20,,III (Jet),"Speed: 964.4236 kmh, 599.27 mph, 520.75 kts "
18468,G650ER,G650,2020-01-22,,III (Jet),"Speed: 832.65 kmh, 517.38 mph, 449.6 kts "
18469,777-300ER,777-300ER,2020-02-22,,,"Speed: 936.72 kmh, 582.05 mph, 505.79 kts "
18471,V,V,2020-01-20,,III (Jet),"Speed: 869.106 kmh, 540.04 mph, 469.28 kts "
18472,V,V,1997-04-14,,III (Jet),"Speed: 852.5 kmh, 529.72 mph, 460.31 kts "
18473,V,V,1997-11-13,,III (Jet),"Distance: 11355.40 km, 7055.92 mi, 6131.43 nm "
18474,G650ER,G650,2020-01-19,,III (Jet),"Speed: 1035.259 kmh, 643.28 mph, 559 kts "
18475,G650ER,G650,2020-01-31,,III (Jet),"Speed: 946.39 kmh, 588.06 mph, 511.01 kts "
18476,GVII-G500,GVII-G500,2020-02-05,,III (Jet),"Speed: 989.50 kmh, 614.85 mph, 534.29 kts "
18477,GVII-G500,GVII-G500,2020-02-06,,III (Jet),"Speed: 753.38 kmh, 468.13 mph, 406.79 kts "
18478,GVII-G600,GVII-G600,2020-02-09,,III (Jet),"Speed: 943.46 kmh, 586.24 mph, 509.43 kts "
18479,GVII-G600,GVII-G600,2020-02-13,,III (Jet),"Speed: 881.085 kmh, 547.48 mph, 475.75 kts "
18480,GVII-G600,GVII-G600,2020-02-15,,III (Jet),"Speed: 1069.67 kmh, 664.66 mph, 577.58 kts "
18481,G650ER,G650,2020-02-13,,III (Jet),"Speed: 839.7 kmh, 521.77 mph, 453.4 kts"
18482,G280,280,2020-02-17,,III (Jet),"Speed: 855.26 kmh, 531.43 mph, 461.8 kts "
18483,G650ER,G650,2020-02-20,,III (Jet),"Speed: 828.125 kmh, 514.57 mph, 447.15 kts "
18484,G650ER,G650,2020-02-23,,III (Jet),"Speed: 949.385 kmh, 589.92 mph, 512.63 kts "
18485,G650ER,G650,2020-02-27,,III (Jet),"Speed: 1000.765 kmh, 621.85 mph, 540.37 kts "
18486,G650ER,G650,2020-02-23,,III (Jet),"Speed: 1020.29 kmh, 633.98 mph, 550.91 kts "
18487,GVII-G500,GVII-G500,2020-03-06,,III (Jet),"Speed: 981.35 kmh, 609.78 mph, 529.89 kts "
18488,IV-P (LX7),,2020-03-06,,I (Internal Combustion),"Speed: 432.40 kmh, 268.68 mph, 233.48 kts "
18489,IV-P (LX7),,2020-03-13,,I (Internal Combustion),"Speed: 510.21 kmh, 317.03 mph, 275.49 kts "
18490,GVII-G600,GVII-G600,2020-03-10,,III (Jet),"Speed: 752.70 kmh, 467.71 mph, 406.43 kts "
18491,GVII-G600,GVII-G600,2020-03-07,,III (Jet),"Speed: 899.488 kmh, 558.92 mph, 485.68 kts "
18492,GVII-G600,GVII-G600,2020-03-06,,III (Jet),"Speed: 993.915 kmh, 617.59 mph, 536.67 kts "
18493,GVII-G600,GVII-G600,2020-03-09,,III (Jet),"Speed: 676.40 kmh, 420.3 mph, 365.23 kts "
18494,IV-P,IV-P,2020-05-30,,I (Internal Combustion),"Speed: 463.956 kmh, 288.29 mph, 250.52 kts "
18496,Arcus M,,2020-05-08,,,"Distance: 763.93 km, 474.68 mi, 412.49 nm "
18497,Discus CS,,2020-05-26,97.16,,"Speed: 97.16 kmh, 60.37 mph, 52.46 kts "
18498,Discus CS,,2020-05-26,97.16,,"Speed: 97.16 kmh, 60.37 mph, 52.46 kts "
18499,Discus CS,,2020-05-29,126.857,,"Speed: 126.857 kmh, 78.83 mph, 68.5 kts "
18500,Discus CS,,2020-05-29,126.857,,"Speed: 126.857 kmh, 78.83 mph, 68.5 kts "
18501,EB29,EB29,2020-06-04,167.835,,"Speed: 167.835 kmh, 104.29 mph, 90.62 kts "
18502,Mantra 7,,2020-06-08,,,"Distance: 501.9 km, 311.87 mi, 271 nm "
18503,Mantra 7,,2020-06-08,,,"Distance: 500.8 km, 311.18 mi, 270.41 nm "
18504,,,2020-08-31,293.3,Reaction,"Speed: 293.3 kmh, 182.25 mph, 158.37 kts "
18505,DG-800,DG-800,2019-12-18,,,"Distance: 2190.5 km, 1361.11 mi, 1182.78 nm "
18506,17B FES mini,,2020-07-09,107.15,,"Speed: 107.15 kmh, 66.58 mph, 57.86 kts "
18507,17B FES mini,,2020-07-10,,,"Distance: 653.245 km, 405.91 mi, 352.72 nm "
18508,17B FES mini,,2020-07-10,,,"Distance: 653.245 km, 405.91 mi, 352.72 nm "
18509,17B FES mini,,2020-07-10,113.186,,"Speed: 113.186 kmh, 70.33 mph, 61.12 kts "
18510,757-200,757-200CB,2020-07-04,,,"Speed: 759.88 kmh, 472.17 mph, 410.3 kts "
18511,T3 154,,2020-06-20,,,"Distance: 357.6 km, 222.2 mi, 193.09 nm "
18512,T3 154,,2020-06-20,,,"Distance: 357.7 km, 222.26 mi, 193.14 nm "
18513,Nixus,,2020-06-11,145.259,,"Speed: 145.259 kmh, 90.26 mph, 78.43 kts "
18514,Nixus,,2020-06-11,,,"Distance: 1023.135 km, 635.75 mi, 552.45 nm "
18515,Nixus,,2020-06-11,,,"Distance: 1024.63 km, 636.68 mi, 553.26 nm "
18516,757-200,757-200CB,2020-07-12,,,"Speed: 724.23 kmh, 450.02 mph, 391.05 kts "
18517,17B FES mini,,2020-07-12,144.51,,"Speed: 144.51 kmh, 89.79 mph, 78.03 kts "
18518,777-200LR,777-200LR,2020-07-20,,,"Speed: 901.97 kmh, 560.46 mph, 487.02 kts "
18519,757-200,757-200CB,2020-07-19,,,"Speed: 798.91 kmh, 496.42 mph, 431.38 kts "
18520,G650ER,G650,2020-07-18,,III (Jet),"Speed: 982.299 kmh, 610.37 mph, 530.4 kts "
18521,G650ER,G650,2020-07-19,,III (Jet),"Speed: 894.208 kmh, 555.64 mph, 482.83 kts "
18522,407GX,,2020-07-19,,II (Turbine),"Speed: 274.07 kmh, 170.3 mph, 147.99 kts "
18523,Nixus,,2020-06-28,215.69,,"Speed: 215.69 kmh, 134.02 mph, 116.46 kts "
18524,EB29,EB29,2020-07-19,157.38,,"Speed: 157.38 kmh, 97.79 mph, 84.98 kts "
18525,Discus CS,,2020-07-27,,,"Distance: 756.82 km, 470.27 mi, 408.65 nm "
18526,Discus CS,,2020-07-27,106.72,,"Speed: 106.72 kmh, 66.31 mph, 57.62 kts "
18527,Discus CS,,2020-07-27,106.72,,"Speed: 106.72 kmh, 66.31 mph, 57.62 kts "
18528,Discus CS,,2020-07-27,106.72,,"Speed: 106.72 kmh, 66.31 mph, 57.62 kts "
18529,Discus CS,,2020-07-27,,,"Distance: 756.82 km, 470.27 mi, 408.65 nm "
18530,Discus CS,,2020-07-27,,,"Distance: 756.82 km, 470.27 mi, 408.65 nm "
18531,Discus CS,,2020-07-27,,,"Distance: 756.82 km, 470.27 mi, 408.65 nm "
18532,Discus CS,,2020-07-27,,,"Distance: 756.82 km, 470.27 mi, 408.65 nm "
18533,EB29,EB29,2020-08-05,170.41,,"Speed: 170.41 kmh, 105.89 mph, 92.01 kts "
18534,757-200,757-200CB,2020-08-10,,,"Speed: 766.97 kmh, 476.57 mph, 414.13 kts "
18535,Litespeed RX5 Pro,,2020-07-19,65.0,,"Speed: 65.00 kmh, 40.39 mph, 35.1 kts "
18536,Silent 2 Electro,,2020-05-17,,,"Distance: 654.1 km, 406.44 mi, 353.19 nm "
18537,Silent 2 Electro,,2020-05-17,,,"Distance: 626.3 km, 389.16 mi, 338.17 nm "
18538,Discus CS,,2020-08-16,,,"Distance: 522.17 km, 324.46 mi, 281.95 nm "
18539,Discus CS,,2020-08-16,123.753,,"Speed: 123.753 kmh, 76.9 mph, 66.82 kts "
18540,Discus CS,,2020-08-16,,,"Distance: 522.17 km, 324.46 mi, 281.95 nm "
18541,Discus CS,,2020-08-16,105.79,,"Speed: 105.79 kmh, 65.73 mph, 57.12 kts "
18542,Discus CS,,2020-08-16,123.753,,"Speed: 123.753 kmh, 76.9 mph, 66.82 kts "
18543,Discus CS,,2020-08-16,123.753,,"Speed: 123.753 kmh, 76.9 mph, 66.82 kts "
18544,Discus CS,,2020-08-16,,,"Distance: 522.17 km, 324.46 mi, 281.95 nm "
18545,Discus CS,,2020-08-16,,,"Distance: 522.17 km, 324.46 mi, 281.95 nm "
18546,Discus CS,,2020-08-16,105.79,,"Speed: 105.79 kmh, 65.73 mph, 57.12 kts "
18547,Nixus,,2020-08-30,139.104,,"Speed: 139.104 kmh, 86.44 mph, 75.11 kts "
18548,G280,280,2020-09-04,,III (Jet),"Speed: 884.54 kmh, 549.63 mph, 477.61 kts "
18549,737-800,737-800,2020-09-05,,,"Speed: 829.576 kmh, 515.47 mph, 447.94 kts "
18550,DA40-180 Diamond Star,,2020-09-14,,I (Internal Combustion),"Speed: 231.83 kmh, 144.05 mph, 125.18 kts "
18551,PA-24-250 Comanche,,2020-10-01,,I (Internal Combustion),"Speed: 253.44 kmh, 157.48 mph, 136.85 kts "
18552,737-800,737-800,2020-10-16,,,"Speed: 769.75 kmh, 478.3 mph, 415.63 kts "
18553,737-800,737-800,2020-10-12,,,"Speed: 878.48 kmh, 545.86 mph, 474.34 kts "
18554,G280,280,2020-10-24,,III (Jet),"Speed: 914.475 kmh, 568.23 mph, 493.78 kts "
18555,King Air E90,,2020-11-20,,II (Turboprop),"Speed: 508.79 kmh, 316.15 mph, 274.72 kts "
18556,Praetor 600,,2020-11-09,,III (Jet),"Speed: 714.36 kmh, 443.88 mph, 385.72 kts "
18557,Praetor 600,,2020-11-11,,III (Jet),"Speed: 808.49 kmh, 502.37 mph, 436.55 kts "
18558,G650ER,G650,2020-11-26,,III (Jet),"Speed: 977.33 kmh, 607.28 mph, 527.72 kts "
18559,525 Citation,,2021-01-26,,III (Jet),"Speed: 453.26 kmh, 281.64 mph, 244.74 kts "
18561,Mystic CX,,2020-07-11,,,"Distance: 906.9 km, 563.52 mi, 489.69 nm "
18562,EnZo 3,,2020-08-24,46.9,,"Speed: 46.9 kmh, 29.14 mph, 25.32 kts "
18563,A330,330,2020-06-03,,III (Jet),"Speed: 934.9 kmh, 580.92 mph, 504.81 kts "
18564,A330,330,2020-06-04,,III (Jet),"Speed: 945.8 kmh, 587.69 mph, 510.69 kts "
18565,737-900,737-900ER,2021-02-04,,,"Speed: 863.27 kmh, 536.41 mph, 466.13 kts "
18566,777-300ER,777-300ER,2020-11-12,,,"Speed: 840.68 kmh, 522.37 mph, 453.93 kts "
18567,777-300ER,777-300ER,2020-09-26,,,"Speed: 911.09 kmh, 566.13 mph, 491.95 kts "
18568,Swift Light,,2020-08-07,59.0,,"Speed: 59 kmh, 36.66 mph, 31.86 kts "
18569,Phenom 100,,2021-03-06,,III (Jet),"Speed: 565.758 kmh, 351.55 mph, 305.48 kts "
18570,,,2020-11-27,,,"Other: 2 formations, 25 skydivers"
18571,,,2020-11-29,,,"Other: 3 formations, 25 skydivers"
18572,G650ER,G650,2021-03-01,,III (Jet),"Speed: 990.257 kmh, 615.32 mph, 534.7 kts "
18573,767-300ER,767-300ER,2021-03-20,,,"Speed: 818.035 kmh, 508.3 mph, 441.7 kts "
18574,407GXi,,2021-04-17,,II (Turbine),"Speed: 244.33 kmh, 151.82 mph, 131.93 kts "
18575,407GXi,,2021-04-17,,II (Turbine),"Speed: 227.178 kmh, 141.16 mph, 122.67 kts "
18576,407GXi,,2021-04-17,,II (Turbine),"Speed: 237.468 kmh, 147.56 mph, 128.22 kts "
18577,GVII-G500,GVII-G500,2021-07-24,,III (Jet),"Speed: 879.786 kmh, 546.67 mph, 475.05 kts "
18578,GVII-G500,GVII-G500,2021-07-24,,III (Jet),"Speed: 883.21 kmh, 548.8 mph, 476.9 kts "
18579,2,2,2021-04-18,,VI (Electric),"Alt: 4834m, 15859.6ft "
18580,2,2,2021-04-18,,VI (Electric),"Alt: 4828m, 15839.9ft "
18581,EnZo 3,,2021-04-23,28.6,,"Speed: 28.6 kmh, 17.77 mph, 15.44 kts "
18582,EnZo 3,,2021-04-23,,,"Distance: 308.9 km, 191.94 mi, 166.79 nm "
18583,Praetor 600,,2021-04-20,,III (Jet),"Speed: 853.60 kmh, 530.4 mph, 460.91 kts "
18584,JS1C,JS1C,2021-04-24,257.2,,"Speed: 257.20 kmh, 159.82 mph, 138.88 kts "
18585,JS1C,JS1C,2021-04-24,257.2,,"Speed: 257.20 kmh, 159.82 mph, 138.88 kts "
18586,JS1C,JS1C,2021-04-24,257.2,,"Speed: 257.20 kmh, 159.82 mph, 138.88 kts "
18587,767-300,767-300,2021-06-04,,,"Speed: 795.37 kmh, 494.22 mph, 429.47 kts "
18588,767-300,767-300,2021-06-20,,,"Speed: 804.27 kmh, 499.75 mph, 434.27 kts "
18589,757-200,757-200CB,2021-07-30,,,"Speed: 870.10 kmh, 540.66 mph, 469.82 kts "
18590,Feng Ru 3,,2021-05-21,,I (Internal Combustion & Jet),Duration: 3d 8h 46m 35s 
18591,EnZo 3,,2021-06-20,,,"Distance: 610.4 km, 379.28 mi, 329.59 nm "
18592,EnZo 3,,2021-06-20,,,"Distance: 609.9 km, 378.97 mi, 329.32 nm "
18593,EnZo 3,,2021-06-20,,,"Distance: 556.8 km, 345.98 mi, 300.65 nm "
18594,G650ER,G650,2021-06-24,,III (Jet),"Speed: 940.73 kmh, 584.54 mph, 507.95 kts "
18595,G650ER,G650,2021-07-02,,III (Jet),"Speed: 884.37 kmh, 549.52 mph, 477.52 kts "
18596,EB29,EB29,2021-06-28,172.37,,"Speed: 172.37 kmh, 107.11 mph, 93.07 kts "
18597,17B FES mini,,2021-07-09,,,"Distance: 967.44 km, 601.14 mi, 522.38 nm "
18598,17B FES mini,,2021-07-09,,,"Distance: 913.66 km, 567.72 mi, 493.34 nm "
18599,,,2005-04-22,,Competition,
18600,,,2005-04-29,,Performance,
18601,,,2005-06-25,,Performance,
18602,,,2005-09-03,,,
18603,,,2005-09-30,,,
18604,,,2005-08-31,,,
18605,,,2005-11-26,,,
18606,,,2005-11-25,,,
18607,,,2006-08-17,,,
18608,,,2007-08-03,,Performance,
18609,,,2007-09-15,,,
18610,,,2007-09-15,,,
18611,,,2007-11-21,,,
18612,,,2008-03-21,,,
18613,,,2008-10-24,,,
18614,,,2008-10-24,,,
18615,,,2008-11-22,,,
18616,,,2008-11-22,,,
18617,,,2009-07-20,,,
18618,,,2009-07-31,,,
18619,,,2009-09-26,,,
18620,,,2009-10-14,,,
18621,,,2010-08-02,,Team,
18622,,,2010-11-26,,,
18623,,,2011-07-31,,Individual,
18624,,,2011-07-30,,Individual,
18625,,,2011-07-29,,Individual,
18626,,,2012-12-02,,,
18627,,,2013-08-28,,Individual,
18628,,,2013-08-28,,Individual,
18629,,,2013-11-29,,,
18630,,,2013-11-23,,,
18631,,,2013-11-30,,,
18632,,,2013-12-05,,,
18633,777-200LR,777-200LR,2014-04-17,,,
18634,,,2014-05-17,,,
18635,,,2014-05-21,,,
18636,,,2014-10-17,,,
18637,,,2014-08-10,,,
18638,,,2014-10-24,,,
18639,,,2014-10-24,,,
18640,,,2014-10-24,,,
18641,,,2014-10-25,,,
18642,,,2014-09-16,,,
18643,,,2014-11-21,,,
18644,,,2014-11-22,,,
18645,,,2014-11-05,,,
18646,,,2014-10-26,,,
18647,,,2014-10-26,,,
18648,,,2014-11-15,,,
18649,,,2015-03-26,,,
18650,,,2015-09-29,,,
18651,,,2015-10-17,,,
18652,,,2015-05-26,,,
18653,,,2015-05-28,,,
18654,,,2015-07-31,,,
18655,,,2016-04-06,,,
18656,,,2016-01-24,,,
18657,,,2016-01-24,,,
18661,,,2015-10-27,,,
18662,,,2015-10-23,,,
18663,,,2015-12-09,,,
18664,,,2016-04-09,,,Other: 72 skydivers
18665,,,2016-04-08,,,
18666,210,210,2016-09-07,,I (Internal Combustion),
18667,,,2016-11-27,,,Other: 65 skydivers
18668,,,2017-02-12,,,
18669,,,2017-07-25,,Team,
18670,,,2017-07-22,,,
18671,,,2017-07-21,,,
18672,,,2017-07-22,,,
18673,,,2017-11-01,,,
18674,,,2017-05-27,,,
18675,35A,35A,,,,
18676,,,2018-02-09,,,
18677,GVII-G600,GVII-G600,2018-04-14,,III (Jet),
18678,GVII-G600,GVII-G600,2018-04-12,,III (Jet),
18679,Commander 900,,,,II (Turboprop),
18680,GVII-G600,GVII-G600,2018-04-20,,III (Jet),
18681,GVII-G600,GVII-G600,2018-04-21,,III (Jet),
18682,GVII-G500,GVII-G500,,,III (Jet),
18683,GVII-G600,GVII-G600,,,III (Jet),
18684,Falcon 8X,,,,III (Jet),
18685,GVII-G500,GVII-G500,2018-11-24,,III (Jet),
18686,14A,14A,,,,
18687,KC-130J,C130J,,,II (Turboprop),
18689,,,2019-01-13,,,Other: 63 points
18690,HA-420,HA-420,,,III (Jet),
18691,,,2019-03-14,,Team,"Other: 2 formations, 37 skydivers"
18692,,,2019-03-14,,Team,Other: 36 Skydivers
18697,DA40-180 Diamond Star,,2021-10-30,222.12,I (Internal Combustion),"Speed: 222.12 kmh, 138.02 mph, 119.93 kts "
18698,G650ER,G650,2019-05-18,,III (Jet),
18699,G550,G50,2019-05-17,,III (Jet),
18700,G650ER,G650,2019-05-13,,III (Jet),
18701,,,2019-05-26,,,"Other: 2 formations, 20 skydivers"
18702,,,2019-05-26,,,"Other: 3 formations, 20 skydivers"
18703,,,2019-05-26,,,"Other: 4 formations, 20 skydivers"
18704,Praetor 600,,2019-07-04,,III (Jet),
18705,,,2019-07-26,,,Other: 84 Skydivers
18706,GVII-G500,GVII-G500,,,III (Jet),
18707,G650ER,G650,,,III (Jet),
18708,G650ER,G650,,,III (Jet),
18709,,,2019-10-14,,,"Other: 2 Formations, 130 Skydivers"
18710,,,2019-09-16,495.4,,"Speed: 495.4 kmh, 307.83 mph, 267.49 kts "
18711,,,2019-09-17,417.4,,"Speed: 417.4 kmh, 259.36 mph, 225.38 kts "
18712,,,2019-11-09,,,"Other: 2/3/4 Formations, 22 Skydivers"
18713,GVII-G500,GVII-G500,,,III (Jet),
18714,,,2019-10-16,,Team,"Other: 2 formations, 43 skydivers"
18715,,,2019-10-17,,Team,"Other: 3 formations, 43 skydivers"
18716,,,2019-10-17,,Team,"Other: 4 formations, 43 skydivers"
18719,G280,280,2020-01-05,,III (Jet),
18720,Praetor 600,,,,III (Jet),
18721,GVII-G600,GVII-G600,,,III (Jet),
18723,GVII-G500,GVII-G500,,,III (Jet),
18724,GVII-G500,GVII-G500,,,III (Jet),
18725,GVII-G600,GVII-G600,,,III (Jet),
18726,GVII-G500,GVII-G500,,,III (Jet),
18727,GVII-G600,GVII-G600,,,III (Jet),
18728,GVII-G600,GVII-G600,,,III (Jet),
18729,A330,330,2020-03-06,,,
18730,P-51 Mustang,,,,I (Internal Combustion),
18732,,,2020-07-10,,,
18734,,,2020-07-17,,,
18735,,,2020-07-18,,,
18736,DA40-180 Diamond Star,,2020-09-14,,I (Internal Combustion),
18737,737-800,737-800,2020-08-06,,,
18738,737-800,737-800,2020-08-15,,,
18739,DA40-180 Diamond Star,,2020-09-14,,I (Internal Combustion),
18741,737-800,737-800,2020-10-24,,,
18742,737-900,737-900ER,2021-01-25,,,
18743,,,2021-01-25,,,
18745,737-700,737-700,2021-05-30,,,
18746,Zephyr 8,,2021-09-13,,II (Electric),Duration: 18d 22h 30m 38s 
18747,Zephyr 8,,2021-08-26,,II (Electric),"Alt: 23209m, 76145ft "
18750,767,767,2021-06-18,,,
18751,407GXi,,2023-02-03,,II (Turbine),"Speed: 247.35 kmh, 153.7 mph, 133.56 kts "
18752,EB29,EB29,2021-08-12,178.35,,"Speed: 178.35 kmh, 110.82 mph, 96.3 kts "
18753,GVIII-G700,GVIII-G700,2021-08-28,,III (Jet),"Speed: 898.85 kmh, 558.52 mph, 485.34 kts "
